1.0,1.0,1.0,0.7357088184017887
1.0,1.0,2.0,0.6195557106517364
1.0,1.0,3.0,0.7213344853162813
1.0,1.0,4.0,0.442466426245257
1.0,1.0,5.0,0.33327285930153444
1.0,1.0,6.0,-0.0033893210085064636
1.0,1.0,7.0,-0.32880735843955744
1.0,1.0,8.0,-0.07626297997883179
1.0,1.0,9.0,-0.023505114274038244
1.0,1.0,10.0,0.029199762740574495
1.0,1.0,11.0,0.04101522084566577
1.0,1.0,12.0,0.049746552268898694
1.0,1.0,13.0,-0.03984413293310451
1.0,1.0,14.0,-0.2673351694760404
1.0,1.0,15.0,-0.3060764857470405
1.0,1.0,16.0,-0.3298337938768592
1.0,1.0,17.0,-0.6325029732936694
1.0,1.0,18.0,-0.6468251347246907
1.0,1.0,19.0,-0.8348964286038443
1.0,1.0,20.0,-0.9221774854305556
1.0,2.0,1.0,-0.7437938410000257
1.0,2.0,2.0,-0.661263825523547
1.0,2.0,3.0,-0.369716986148405
1.0,2.0,4.0,-0.5172561605021477
1.0,2.0,5.0,-0.3166274237933066
1.0,2.0,6.0,0.35940980186949095
1.0,2.0,7.0,0.3440593442493802
1.0,2.0,8.0,-0.09694311513348236
1.0,2.0,9.0,-0.1678466414247756
1.0,2.0,10.0,0.0034786609230399563
1.0,2.0,11.0,-0.18163795083795498
1.0,2.0,12.0,-0.23645608110634408
1.0,2.0,13.0,-0.05573335858989233
1.0,2.0,14.0,0.15907862796655506
1.0,2.0,15.0,0.25014807109188986
1.0,2.0,16.0,0.43125057127577093
1.0,2.0,17.0,-0.026247415721617585
1.0,2.0,18.0,-0.013363979842304675
1.0,2.0,19.0,-0.26416342660642944
1.0,2.0,20.0,-0.1978583934215722
2.0,1.0,1.0,0.22659840526321864
2.0,1.0,2.0,0.2943614190873373
2.0,1.0,3.0,0.19421063421929516
2.0,1.0,4.0,0.45500468067359806
2.0,1.0,5.0,0.39137438802397795
2.0,1.0,6.0,0.11187807926061996
2.0,1.0,7.0,0.05402522463649637
2.0,1.0,8.0,0.35237886408506236
2.0,1.0,9.0,0.13903022197512108
2.0,1.0,10.0,0.05241460348418151
2.0,1.0,11.0,0.03230048894290255
2.0,1.0,12.0,-0.050343455465727896
2.0,1.0,13.0,-0.14442286270782193
2.0,1.0,14.0,-0.2066440465550423
2.0,1.0,15.0,-0.29615845973517596
2.0,1.0,16.0,-0.4328592092001898
2.0,1.0,17.0,-0.44969615970507626
2.0,1.0,18.0,-0.3966806980555671
2.0,1.0,19.0,-0.5456388640061611
2.0,1.0,20.0,-0.703482009011277
2.0,2.0,1.0,-0.9610033505324658
2.0,2.0,2.0,-1.0556604978255906
2.0,2.0,3.0,-0.7202136257538584
2.0,2.0,4.0,-0.7381957154623321
2.0,2.0,5.0,-0.040443233937119905
2.0,2.0,6.0,0.5021978081802196
2.0,2.0,7.0,0.32660275807549805
2.0,2.0,8.0,-0.02234736784084628
2.0,2.0,9.0,0.0792500207076524
2.0,2.0,10.0,-0.009388490046638429
2.0,2.0,11.0,-0.12061571765625592
2.0,2.0,12.0,-0.06522789671915721
2.0,2.0,13.0,0.23487887074608568
2.0,2.0,14.0,0.17701332920985813
2.0,2.0,15.0,0.08980887606109271
2.0,2.0,16.0,-0.1261457622605751
2.0,2.0,17.0,-0.1834584835120236
2.0,2.0,18.0,-0.40338969103486344
2.0,2.0,19.0,-0.6107953915487605
2.0,2.0,20.0,-0.720768816466447
3.0,1.0,1.0,-0.29069371303391267
3.0,1.0,2.0,-0.2709483729891613
3.0,1.0,3.0,-0.4196621948000928
3.0,1.0,4.0,0.3367095070140661
3.0,1.0,5.0,0.3740654215061568
3.0,1.0,6.0,0.21540321268187052
3.0,1.0,7.0,0.24142552004019752
3.0,1.0,8.0,0.3253542492406969
3.0,1.0,9.0,0.18753352309359334
3.0,1.0,10.0,-0.013538231433244344
3.0,1.0,11.0,-0.029613062476096193
3.0,1.0,12.0,-0.04470815830030974
3.0,1.0,13.0,-0.1949943494168206
3.0,1.0,14.0,-0.243990499636084
3.0,1.0,15.0,-0.08240502181612838
3.0,1.0,16.0,-0.2427153086521509
3.0,1.0,17.0,-0.34598617718134367
3.0,1.0,18.0,-0.20260900374558277
3.0,1.0,19.0,-0.31141643582055406
3.0,1.0,20.0,-0.2578645301642154
3.0,2.0,1.0,-0.8548207471541884
3.0,2.0,2.0,-1.079995470984161
3.0,2.0,3.0,-1.0768511116460484
3.0,2.0,4.0,-0.46401096337775477
3.0,2.0,5.0,0.3796452852836853
3.0,2.0,6.0,0.3708827099681276
3.0,2.0,7.0,0.2760203804083586
3.0,2.0,8.0,-0.12578644828642774
3.0,2.0,9.0,0.003963140236140435
3.0,2.0,10.0,0.06743907907385001
3.0,2.0,11.0,-0.0334130157512728
3.0,2.0,12.0,0.0628096098976125
3.0,2.0,13.0,0.45987867911187896
3.0,2.0,14.0,0.34189730005936003
3.0,2.0,15.0,-0.05128418042191453
3.0,2.0,16.0,-0.413943705181549
3.0,2.0,17.0,-0.5294376943472957
3.0,2.0,18.0,-0.7867508352663856
3.0,2.0,19.0,-0.972430176493417
3.0,2.0,20.0,-1.0459159426902014
4.0,1.0,1.0,-0.8633690681527689
4.0,1.0,2.0,-0.8222536530831847
4.0,1.0,3.0,-0.6435424762345522
4.0,1.0,4.0,-0.19598102517072816
