1.0,1.0,1.0,1.1454110387385152
1.0,1.0,2.0,0.8601957055126853
1.0,1.0,3.0,0.6652530697292521
1.0,1.0,4.0,-0.07412473508077225
1.0,1.0,5.0,-0.10613595581354728
1.0,1.0,6.0,0.013916408271984128
1.0,1.0,7.0,0.20925405163854038
1.0,1.0,8.0,0.12533079500791997
1.0,1.0,9.0,1.0205397618256071
1.0,1.0,10.0,1.2470671580762283
1.0,1.0,11.0,1.2722170065076515
1.0,2.0,1.0,0.736774132846288
1.0,2.0,2.0,0.8162516649438196
1.0,2.0,3.0,0.9762132673356396
1.0,2.0,4.0,0.7794550543037895
1.0,2.0,5.0,0.609184179390765
1.0,2.0,6.0,0.5127809739881428
1.0,2.0,7.0,0.2933455358745919
1.0,2.0,8.0,0.1029744606925972
1.0,2.0,9.0,0.5745644436789865
1.0,2.0,10.0,-0.017773878940718683
1.0,2.0,11.0,-0.15174622743455207
2.0,1.0,1.0,-0.6670104596795938
2.0,1.0,2.0,-1.374327745322829
2.0,1.0,3.0,-0.9536429543097972
2.0,1.0,4.0,0.0310205594503616
2.0,1.0,5.0,-0.022068705432475168
2.0,1.0,6.0,-0.15845916627891346
2.0,1.0,7.0,-0.689141678491526
2.0,1.0,8.0,-0.32532246261468145
2.0,1.0,9.0,-1.1146992803339468
2.0,1.0,10.0,-1.0111990178381822
2.0,1.0,11.0,-1.7398896291468968
2.0,2.0,1.0,-1.9962703886694446
2.0,2.0,2.0,-2.3124091161094125
2.0,2.0,3.0,-2.102197900231921
2.0,2.0,4.0,-2.3411136035271216
2.0,2.0,5.0,-2.1860725965249537
2.0,2.0,6.0,-2.5792438304793177
2.0,2.0,7.0,-2.7348175650980817
2.0,2.0,8.0,-2.7607733850760874
2.0,2.0,9.0,-2.3421089312054364
2.0,2.0,10.0,-1.7061249385961383
2.0,2.0,11.0,-2.0428447102984855
3.0,1.0,1.0,-1.5812884096059419
3.0,1.0,2.0,-1.0368469032813112
3.0,1.0,3.0,-1.7839909096342441
3.0,1.0,4.0,0.11992666620101167
3.0,1.0,5.0,-0.39629577805227645
