1.0,1.0,1.0,0.00022175062015897018
1.0,1.0,2.0,-3.6920167846946425e-07
1.0,1.0,3.0,0.0010784606151850106
1.0,1.0,4.0,-0.6468377717077776
1.0,1.0,5.0,-0.8800357096232024
1.0,1.0,6.0,-0.9114928051493069
1.0,1.0,7.0,-0.8413630437526234
1.0,1.0,8.0,0.7661498356522773
1.0,1.0,9.0,-0.7139716350237321
1.0,1.0,10.0,0.6093502884660557
1.0,1.0,11.0,-0.6318692520994207
1.0,1.0,12.0,-0.6056903960621632
1.0,1.0,13.0,0.5754943966126921
1.0,1.0,14.0,0.5832498263216069
1.0,1.0,15.0,-0.4934286767246859
1.0,1.0,16.0,-0.5167601985669954
1.0,1.0,17.0,0.3299371778764547
1.0,1.0,18.0,5.26261307101777e-09
1.0,1.0,19.0,-0.2235386610979803
1.0,1.0,20.0,-0.37986666545252606
1.0,1.0,21.0,-0.4002049251401179
1.0,1.0,22.0,-0.42573788676374275
1.0,1.0,23.0,-0.014963769323113777
1.0,2.0,1.0,-0.6924151337707604
1.0,2.0,2.0,0.8883232734900715
1.0,2.0,3.0,-0.931954510916417
1.0,2.0,4.0,0.6775451524156726
1.0,2.0,5.0,-0.49206248602681024
1.0,2.0,6.0,0.29563338179768667
1.0,2.0,7.0,2.9215540704690103e-08
1.0,2.0,8.0,0.42422584687454273
1.0,2.0,9.0,-0.5057860495650784
1.0,2.0,10.0,0.5667222102266676
1.0,2.0,11.0,-0.6139056508469496
1.0,2.0,12.0,-0.5777792423399668
1.0,2.0,13.0,0.5115281830983749
1.0,2.0,14.0,-0.615963811433812
1.0,2.0,15.0,-0.7385842330458879
1.0,2.0,16.0,-0.8323216724284792
1.0,2.0,17.0,0.9014629702399679
1.0,2.0,18.0,-0.9272445614782313
1.0,2.0,19.0,-0.8908522247038139
1.0,2.0,20.0,-0.8422704292982235
1.0,2.0,21.0,0.7551160984430075
1.0,2.0,22.0,-0.5516952290593059
1.0,2.0,23.0,0.21811143914131795
2.0,1.0,1.0,0.20989293083538876
2.0,1.0,2.0,0.20427191293343977
2.0,1.0,3.0,-0.19112684126814036
2.0,1.0,4.0,-0.5692113004589738
2.0,1.0,5.0,0.7348163764678627
2.0,1.0,6.0,-0.807610676048942
2.0,1.0,7.0,-0.9118225478002285
2.0,1.0,8.0,-0.8964347377656661
2.0,1.0,9.0,0.8419486701238629
2.0,1.0,10.0,-0.8532993449888792
2.0,1.0,11.0,-0.8703643349084235
2.0,1.0,12.0,0.9497849966786501
2.0,1.0,13.0,-0.9160838354799525
2.0,1.0,14.0,0.8477480552325993
2.0,1.0,15.0,0.8380504665191124
2.0,1.0,16.0,0.811825739620249
2.0,1.0,17.0,-0.9182904779570004
2.0,1.0,18.0,0.9208657335385984
2.0,1.0,19.0,0.8578809991234355
2.0,1.0,20.0,0.7129667506395084
2.0,1.0,21.0,-0.6002003373916744
2.0,1.0,22.0,0.5161636378988816
2.0,1.0,23.0,0.11962972056247896
2.0,2.0,1.0,-0.5724197660787559
2.0,2.0,2.0,0.7851550933223758
2.0,2.0,3.0,-0.8123761332727956
2.0,2.0,4.0,-0.6573220330079096
2.0,2.0,5.0,0.5210436304134706
2.0,2.0,6.0,0.19135933185770204
2.0,2.0,7.0,0.19821752235070172
2.0,2.0,8.0,-0.23377903119341825
2.0,2.0,9.0,-0.40753359636564845
2.0,2.0,10.0,-0.29814917662021484
2.0,2.0,11.0,0.015665618003775538
2.0,2.0,12.0,-0.3496444886459312
2.0,2.0,13.0,0.3743438636215002
2.0,2.0,14.0,0.00027540353248488097
2.0,2.0,15.0,0.2698033075081089
2.0,2.0,16.0,-0.3574322631008341
2.0,2.0,17.0,-0.37038414133618486
2.0,2.0,18.0,2.61129392585615e-06
2.0,2.0,19.0,-1.503648539497125e-08
2.0,2.0,20.0,-0.33364227321035267
2.0,2.0,21.0,-0.3449495350005434
2.0,2.0,22.0,0.4150726108417618
2.0,2.0,23.0,0.012071768545295507
3.0,1.0,1.0,-0.18693101575665302
3.0,1.0,2.0,-0.38708152259231576
3.0,1.0,3.0,0.486400902885079
3.0,1.0,4.0,-0.7245099873351357
3.0,1.0,5.0,0.8856033789931578
3.0,1.0,6.0,0.9342605921554821
3.0,1.0,7.0,-0.8533200325238641
3.0,1.0,8.0,-0.870215449609592
3.0,1.0,9.0,0.8269988782357459
3.0,1.0,10.0,0.7345566295270858
3.0,1.0,11.0,-0.8422904257133876
3.0,1.0,12.0,-0.8506530450779656
3.0,1.0,13.0,-0.8390894050122946
3.0,1.0,14.0,0.8984828703343246
3.0,1.0,15.0,0.9296558568065689
3.0,1.0,16.0,-0.8417661986967
3.0,1.0,17.0,0.8105519627724918
3.0,1.0,18.0,-0.7903847911723252
3.0,1.0,19.0,0.8372634772679708
3.0,1.0,20.0,0.8227141194654971
3.0,1.0,21.0,0.9108830104459217
3.0,1.0,22.0,0.8701776680882088
3.0,1.0,23.0,-0.7098303118000786
3.0,2.0,1.0,-0.761460997397067
3.0,2.0,2.0,0.8963309515132016
3.0,2.0,3.0,-0.8891507875321317
3.0,2.0,4.0,0.574557360860829
3.0,2.0,5.0,-0.11765850788971938
3.0,2.0,6.0,0.00010344057784997318
3.0,2.0,7.0,-0.36116874141148875
3.0,2.0,8.0,-0.3839787192827495
3.0,2.0,9.0,-0.39300955706021284
3.0,2.0,10.0,0.29240458120840934
3.0,2.0,11.0,0.19102748151167193
3.0,2.0,12.0,-0.3271740112392916
3.0,2.0,13.0,-0.22063603205978863
3.0,2.0,14.0,3.722844370988131e-05
3.0,2.0,15.0,-0.3752855844672541
3.0,2.0,16.0,0.21742383379404404
3.0,2.0,17.0,-0.4047425723660514
3.0,2.0,18.0,-0.3865620951861045
3.0,2.0,19.0,-0.44138824538298355
3.0,2.0,20.0,-0.35082198454136393
3.0,2.0,21.0,0.0203287387654551
3.0,2.0,22.0,0.037911779756842776
3.0,2.0,23.0,-0.0001194881188221176
4.0,1.0,1.0,-0.35802726697594345
4.0,1.0,2.0,-0.3770898303642033
4.0,1.0,3.0,0.0945445373733211
4.0,1.0,4.0,0.7095759553891452
4.0,1.0,5.0,-0.8651770787746912
4.0,1.0,6.0,0.8885840494988576
4.0,1.0,7.0,-0.8205167322279275
4.0,1.0,8.0,-0.8476757166981372
4.0,1.0,9.0,-0.8667973792833689
4.0,1.0,10.0,-0.8945828638889479
4.0,1.0,11.0,0.8748109548986136
4.0,1.0,12.0,-0.8634083303865819
4.0,1.0,13.0,0.8997141043019127
4.0,1.0,14.0,-0.8939650087201989
4.0,1.0,15.0,0.9012060433593686
4.0,1.0,16.0,-0.9087964712691546
4.0,1.0,17.0,0.8876045576584664
4.0,1.0,18.0,-0.8650194672634153
4.0,1.0,19.0,-0.8600940867769805
4.0,1.0,20.0,0.7727917180745103
4.0,1.0,21.0,0.6869363928743344
4.0,1.0,22.0,0.464444314997753
4.0,1.0,23.0,-0.06381200017786261
4.0,2.0,1.0,0.7210721464879076
4.0,2.0,2.0,0.8098987962688519
4.0,2.0,3.0,-0.7446356152814436
4.0,2.0,4.0,-0.5837483171750357
4.0,2.0,5.0,-0.02592069095571597
4.0,2.0,6.0,-0.06548407658209186
4.0,2.0,7.0,-5.445696516708826e-05
4.0,2.0,8.0,0.3657703201552117
4.0,2.0,9.0,0.17543792104912942
4.0,2.0,10.0,0.3461616260079939
4.0,2.0,11.0,-0.3981637064919773
4.0,2.0,12.0,0.0005117728180052695
4.0,2.0,13.0,6.69571923273154e-05
4.0,2.0,14.0,0.3586616283110575
4.0,2.0,15.0,0.3528164853511253
4.0,2.0,16.0,0.16536793429034752
4.0,2.0,17.0,0.0010499720754961156
4.0,2.0,18.0,-1.8943820678788044e-12
4.0,2.0,19.0,1.4748983684870639e-07
4.0,2.0,20.0,-0.20908377558506563
4.0,2.0,21.0,-0.4768836661863529
4.0,2.0,22.0,-0.006040305482663571
4.0,2.0,23.0,-0.0001716196618069738
5.0,1.0,1.0,-0.24654367718481976
5.0,1.0,2.0,0.04224267773592655
5.0,1.0,3.0,4.21065600675123e-05
5.0,1.0,4.0,0.6337801910164881
5.0,1.0,5.0,-0.8556706810686193
5.0,1.0,6.0,0.931547897730632
5.0,1.0,7.0,-0.9326731696006741
5.0,1.0,8.0,-0.8754622089534758
5.0,1.0,9.0,-0.8900378947531578
5.0,1.0,10.0,0.8801871671027942
5.0,1.0,11.0,-0.8474698126158663
5.0,1.0,12.0,-0.9082116969541775
5.0,1.0,13.0,0.8938897111946102
5.0,1.0,14.0,-0.8494198209365486
5.0,1.0,15.0,-0.8403007886449765
5.0,1.0,16.0,0.8594838361496951
5.0,1.0,17.0,-0.8724031180585824
5.0,1.0,18.0,0.867277381754173
5.0,1.0,19.0,-0.9941286669630823
5.0,1.0,20.0,-1.0009312035358746
5.0,1.0,21.0,-0.9827521863817743
5.0,1.0,22.0,0.789845791257561
5.0,1.0,23.0,0.6039758475701218
5.0,2.0,1.0,0.7062748886322651
5.0,2.0,2.0,0.8159296022463329
5.0,2.0,3.0,-0.7790878367048548
5.0,2.0,4.0,0.6088965989753544
5.0,2.0,5.0,0.4871081272072725
5.0,2.0,6.0,-0.33202487240703465
5.0,2.0,7.0,0.0033164381397789142
5.0,2.0,8.0,-6.576407728342378e-07
5.0,2.0,9.0,0.03418471330782735
5.0,2.0,10.0,-0.07684956448668434
